FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID,StoreLocation
Sarah,Bell,michaelsimmons@example.com,(03)10729224,0/891 Barber Outlook,New Edwardborough,Victoria,2086,Australia,26/12/2023,02:15:40,Suite 517 2 Williams Plateau,Pending,Adidas Running Shoes,70,Footwear,2,da79e0d5-71f5-4f51-951f-87eae52cb0a8,Perth
Sarah,Bell,michaelsimmons@example.com,(03)10729224,0/891 Barber Outlook,New Edwardborough,Victoria,2086,Australia,26/12/2023,11:07:36,4 Wilkins Lane,Pending,Harry Potter Book,20,Books,2,da79e0d5-71f5-4f51-951f-87eae52cb0a8,Sydney
Sarah,Bell,michaelsimmons@example.com,(03)10729224,0/891 Barber Outlook,New Edwardborough,Victoria,2086,Australia,26/12/2023,15:04:42,873 Kathleen Ronde,Pending,LG Washing Machine,800,Home Appliances,1,da79e0d5-71f5-4f51-951f-87eae52cb0a8,Adelaide
Sarah,Bell,michaelsimmons@example.com,(03)10729224,0/891 Barber Outlook,New Edwardborough,Victoria,2086,Australia,26/12/2023,00:12:09,13 Diana Crossway,Pending,Samsung Refrigerator,1800,Home Appliances,3,da79e0d5-71f5-4f51-951f-87eae52cb0a8,Brisbane
Sarah,Bell,michaelsimmons@example.com,(03)10729224,0/891 Barber Outlook,New Edwardborough,Victoria,2086,Australia,26/12/2023,11:09:29,Level 9 35 Morris Avenue,Pending,Levi's 501 Jeans,100,Clothing,1,da79e0d5-71f5-4f51-951f-87eae52cb0a8,Sydney
David,Mays,lopezfrank@example.com,0711408222,94/45 Lopez Crossing,North Whitney,Australian Capital Territory,3969,Australia,26/12/2023,11:20:50,329/942 Todd Riviera,Pending,Samsung Refrigerator,1800,Home Appliances,3,a4523c2c-5997-48bf-ad48-8202836afe75,Adelaide
James,Andrews,ythompson@example.org,0499 897 379,Level 4 414 Robert Siding,Peterstad,New South Wales,2004,Australia,26/12/2023,14:30:15,24 Hopkins Circle,Pending,Harry Potter Book,20,Books,2,da088bb0-6756-4cef-8e1f-d130b66e3acc,Perth
James,Andrews,ythompson@example.org,0499 897 379,Level 4 414 Robert Siding,Peterstad,New South Wales,2004,Australia,26/12/2023,07:45:59,4 Anne Quadrangle,Pending,Levi's 501 Jeans,100,Clothing,1,da088bb0-6756-4cef-8e1f-d130b66e3acc,Sydney
James,Andrews,ythompson@example.org,0499 897 379,Level 4 414 Robert Siding,Peterstad,New South Wales,2004,Australia,26/12/2023,12:08:34,257 Hooper Courtyard,Pending,Samsung Refrigerator,1800,Home Appliances,3,da088bb0-6756-4cef-8e1f-d130b66e3acc,Perth
James,Andrews,ythompson@example.org,0499 897 379,Level 4 414 Robert Siding,Peterstad,New South Wales,2004,Australia,26/12/2023,19:00:40,111/5 Gordon Gap,Pending,LG Washing Machine,800,Home Appliances,3,da088bb0-6756-4cef-8e1f-d130b66e3acc,Perth
Jonathan,Parker,hickscindy@example.net,+61-427-994-585,Unit 60 3 Jensen Estate,Rodneyberg,South Australia,2933,Australia,26/12/2023,11:06:54,013 Jessica Villas,Pending,LG Washing Machine,800,Home Appliances,3,fdda70a7-acaa-45ad-b32d-1a7fa9478364,Melbourne
Jonathan,Parker,hickscindy@example.net,+61-427-994-585,Unit 60 3 Jensen Estate,Rodneyberg,South Australia,2933,Australia,26/12/2023,12:31:23,96/806 Virginia Point,Pending,Nike T-Shirt,25,Clothing,3,fdda70a7-acaa-45ad-b32d-1a7fa9478364,Brisbane
Jonathan,Parker,hickscindy@example.net,+61-427-994-585,Unit 60 3 Jensen Estate,Rodneyberg,South Australia,2933,Australia,26/12/2023,03:06:35,Apt. 671 257 Jeff Circuit,Pending,Dell XPS 13,1500,Electronics,2,fdda70a7-acaa-45ad-b32d-1a7fa9478364,Brisbane
Jonathan,Parker,hickscindy@example.net,+61-427-994-585,Unit 60 3 Jensen Estate,Rodneyberg,South Australia,2933,Australia,26/12/2023,05:17:45,7 Leslie Hill,Pending,iPhone 13,1200,Electronics,3,fdda70a7-acaa-45ad-b32d-1a7fa9478364,Sydney
Jonathan,Parker,hickscindy@example.net,+61-427-994-585,Unit 60 3 Jensen Estate,Rodneyberg,South Australia,2933,Australia,26/12/2023,22:10:33,9 Brian Quad,Pending,Adidas Running Shoes,70,Footwear,1,fdda70a7-acaa-45ad-b32d-1a7fa9478364,Sydney
Adam,Beard,fdouglas@example.org,+61.462.015.534,Suite 998 2 Daniel River,Mayoland,Northern Territory,2664,Australia,26/12/2023,15:40:16,Level 1 09 Riley Follow,Pending,Harry Potter Book,20,Books,3,66656524-5913-423a-aa4d-977e4bf2b786,Brisbane
Bailey,Martin,jalexander@example.net,(02)-9935-1303,5 Payne Quadrangle,Floydhaven,South Australia,2140,Australia,26/12/2023,23:55:24,624 Castillo Mew,Pending,Dell XPS 13,1500,Electronics,3,9eac490b-fd45-40b3-a035-430fbd00e818,Brisbane
Thomas,Hawkins,pricejeffrey@example.com,46802674,052/2 Shelley Mount,Crystalshire,Northern Territory,2619,Australia,26/12/2023,05:21:35,Apt. 216 9 Jensen Pocket,Pending,LG Washing Machine,800,Home Appliances,3,b699447c-b826-487d-a341-3f25a4445e47,Sydney
Thomas,Hawkins,pricejeffrey@example.com,46802674,052/2 Shelley Mount,Crystalshire,Northern Territory,2619,Australia,26/12/2023,04:12:31,Unit 82 483 Bradley Siding,Pending,Samsung Refrigerator,1800,Home Appliances,1,b699447c-b826-487d-a341-3f25a4445e47,Sydney
Sara,Howard,imoore@example.org,+61-481-637-311,113 Griffin Street,North Travisberg,Victoria,2989,Australia,26/12/2023,16:00:48,21/75 Nicole Range,Pending,Levi's 501 Jeans,100,Clothing,3,d906bde1-2c4f-4e3b-9379-8a9d9cad6c16,Sydney
Sara,Howard,imoore@example.org,+61-481-637-311,113 Griffin Street,North Travisberg,Victoria,2989,Australia,26/12/2023,04:14:50,Flat 01 184 Brady Deviation,Pending,Harry Potter Book,20,Books,1,d906bde1-2c4f-4e3b-9379-8a9d9cad6c16,Melbourne
Sara,Howard,imoore@example.org,+61-481-637-311,113 Griffin Street,North Travisberg,Victoria,2989,Australia,26/12/2023,13:05:00,448 Philip Edge,Pending,LG Washing Machine,800,Home Appliances,3,d906bde1-2c4f-4e3b-9379-8a9d9cad6c16,Sydney
Sara,Howard,imoore@example.org,+61-481-637-311,113 Griffin Street,North Travisberg,Victoria,2989,Australia,26/12/2023,23:39:02,4 Johnson Fire Track,Pending,Samsung Refrigerator,1800,Home Appliances,2,d906bde1-2c4f-4e3b-9379-8a9d9cad6c16,Perth
Robin,Zimmerman,andrewmurray@example.org,(03).1773.7079,375/177 Sanchez Break,East Amandafurt,South Australia,2995,Australia,26/12/2023,00:26:57,49/0 Tyler Gardens,Pending,iPhone 13,1200,Electronics,2,a21a8156-f935-445f-8e2a-cc2648543de9,Perth
Darlene,White,jaimeriley@example.com,+61.2.4425.6519,95 Kendra Centreway,West Janet,Tasmania,2351,Australia,26/12/2023,14:46:34,4/352 Victoria Park,Pending,Levi's 501 Jeans,100,Clothing,1,8468375c-65c3-4f6f-b34e-0f4c089d407a,Adelaide
Darlene,White,jaimeriley@example.com,+61.2.4425.6519,95 Kendra Centreway,West Janet,Tasmania,2351,Australia,26/12/2023,19:34:12,Apt. 603 44 Hayes Tor,Pending,Samsung Refrigerator,1800,Home Appliances,1,8468375c-65c3-4f6f-b34e-0f4c089d407a,Melbourne
Darlene,White,jaimeriley@example.com,+61.2.4425.6519,95 Kendra Centreway,West Janet,Tasmania,2351,Australia,26/12/2023,09:16:00,Suite 462 13 Brett Laneway,Pending,Adidas Running Shoes,70,Footwear,3,8468375c-65c3-4f6f-b34e-0f4c089d407a,Perth
Darlene,White,jaimeriley@example.com,+61.2.4425.6519,95 Kendra Centreway,West Janet,Tasmania,2351,Australia,26/12/2023,07:21:27,4 Gill Retreat,Pending,Nike T-Shirt,25,Clothing,2,8468375c-65c3-4f6f-b34e-0f4c089d407a,Perth
Emily,Mcguire,xwheeler@example.net,(02)10979435,8/6 Walker Gate,Jacksonville,Tasmania,0852,Australia,26/12/2023,07:06:07,327 Jeffrey Intersection,Pending,Harry Potter Book,20,Books,1,6640aa0c-a41c-4be8-941b-999a647ec790,Sydney
Emily,Mcguire,xwheeler@example.net,(02)10979435,8/6 Walker Gate,Jacksonville,Tasmania,0852,Australia,26/12/2023,11:40:31,727 Darren Causeway,Pending,Dell XPS 13,1500,Electronics,3,6640aa0c-a41c-4be8-941b-999a647ec790,Adelaide
Emily,Mcguire,xwheeler@example.net,(02)10979435,8/6 Walker Gate,Jacksonville,Tasmania,0852,Australia,26/12/2023,04:39:52,59 Boyd Point,Pending,Nike T-Shirt,25,Clothing,1,6640aa0c-a41c-4be8-941b-999a647ec790,Brisbane
Michael,Patel,ashleyowens@example.org,+61 7 3680 4760,08 Reyes Foreshore,Ericside,Tasmania,2697,Australia,26/12/2023,06:01:16,962 James Quay,Pending,Harry Potter Book,20,Books,2,2df215bd-e9df-407f-8efe-0a5afe13d0d8,Brisbane
Michael,Patel,ashleyowens@example.org,+61 7 3680 4760,08 Reyes Foreshore,Ericside,Tasmania,2697,Australia,26/12/2023,18:24:13,05 Garcia Parklands,Pending,Adidas Running Shoes,70,Footwear,2,2df215bd-e9df-407f-8efe-0a5afe13d0d8,Brisbane
Michael,Patel,ashleyowens@example.org,+61 7 3680 4760,08 Reyes Foreshore,Ericside,Tasmania,2697,Australia,26/12/2023,00:06:37,54 Perez Circus,Pending,Samsung Refrigerator,1800,Home Appliances,2,2df215bd-e9df-407f-8efe-0a5afe13d0d8,Melbourne
Michael,Patel,ashleyowens@example.org,+61 7 3680 4760,08 Reyes Foreshore,Ericside,Tasmania,2697,Australia,26/12/2023,04:32:49,59/7 Cunningham Reserve,Pending,Levi's 501 Jeans,100,Clothing,2,2df215bd-e9df-407f-8efe-0a5afe13d0d8,Adelaide
Michael,Patel,ashleyowens@example.org,+61 7 3680 4760,08 Reyes Foreshore,Ericside,Tasmania,2697,Australia,26/12/2023,23:35:28,Level 4 35 Heather Key,Pending,iPhone 13,1200,Electronics,1,2df215bd-e9df-407f-8efe-0a5afe13d0d8,Sydney
Catherine,Dorsey,turnertimothy@example.net,0463.897.078,Unit 62 963 Cunningham Walkway,Stevenview,New South Wales,2672,Australia,26/12/2023,15:34:53,636 Brandon Expressway,Pending,LG Washing Machine,800,Home Appliances,3,7952906c-3638-4bd5-ae3f-3d87810f9860,Sydney
Melissa,Washington,marissa93@example.net,1385-1584,762 Ramirez Parklands,East Kelsey,Northern Territory,1754,Australia,26/12/2023,10:08:33,987 Davis Cross,Pending,Levi's 501 Jeans,100,Clothing,1,6093cebc-5a0b-4a11-b128-c1dcd7caedfc,Perth
Melissa,Washington,marissa93@example.net,1385-1584,762 Ramirez Parklands,East Kelsey,Northern Territory,1754,Australia,26/12/2023,13:05:25,545 Edward Flat,Pending,Nike T-Shirt,25,Clothing,2,6093cebc-5a0b-4a11-b128-c1dcd7caedfc,Melbourne
Melissa,Washington,marissa93@example.net,1385-1584,762 Ramirez Parklands,East Kelsey,Northern Territory,1754,Australia,26/12/2023,05:36:57,191 Brandon Row,Pending,Harry Potter Book,20,Books,3,6093cebc-5a0b-4a11-b128-c1dcd7caedfc,Adelaide
Todd,Evans,dawn64@example.org,07-0611-8997,Flat 48 51 Ricardo Road,Lake Heather,Australian Capital Territory,2684,Australia,26/12/2023,18:10:28,00/2 Hobbs Lower,Pending,Adidas Running Shoes,70,Footwear,3,e625116b-5dcc-4aaf-8ddb-323c78456fff,Sydney
Todd,Evans,dawn64@example.org,07-0611-8997,Flat 48 51 Ricardo Road,Lake Heather,Australian Capital Territory,2684,Australia,26/12/2023,20:46:30,66/480 Dudley Pass,Pending,Dell XPS 13,1500,Electronics,3,e625116b-5dcc-4aaf-8ddb-323c78456fff,Perth
Todd,Evans,dawn64@example.org,07-0611-8997,Flat 48 51 Ricardo Road,Lake Heather,Australian Capital Territory,2684,Australia,26/12/2023,04:23:11,Flat 91 47 Luna Thoroughfare,Pending,Harry Potter Book,20,Books,3,e625116b-5dcc-4aaf-8ddb-323c78456fff,Melbourne
Todd,Evans,dawn64@example.org,07-0611-8997,Flat 48 51 Ricardo Road,Lake Heather,Australian Capital Territory,2684,Australia,26/12/2023,05:31:01,43 Aaron Pocket,Pending,Nike T-Shirt,25,Clothing,1,e625116b-5dcc-4aaf-8ddb-323c78456fff,Adelaide
Annette,Morris,carlsonkristina@example.net,0429 693 803,75 Lawson Reach,Gilmoreland,Queensland,2943,Australia,26/12/2023,11:33:54,18 Faulkner Meander,Pending,Adidas Running Shoes,70,Footwear,1,1ddda535-fb4b-4753-bb5e-c668b55219d2,Melbourne
Christina,Mcconnell,bbennett@example.net,(08)-5375-1066,251/4 Jeffrey Anchorage,Melissastad,Australian Capital Territory,2975,Australia,26/12/2023,02:37:19,4 Young Crest,Pending,Harry Potter Book,20,Books,1,203397a1-a46e-4a9f-af63-234d9169fef5,Brisbane
Christina,Mcconnell,bbennett@example.net,(08)-5375-1066,251/4 Jeffrey Anchorage,Melissastad,Australian Capital Territory,2975,Australia,26/12/2023,15:27:56,2 Robin Entrance,Pending,Samsung Refrigerator,1800,Home Appliances,3,203397a1-a46e-4a9f-af63-234d9169fef5,Adelaide
Christina,Mcconnell,bbennett@example.net,(08)-5375-1066,251/4 Jeffrey Anchorage,Melissastad,Australian Capital Territory,2975,Australia,26/12/2023,18:30:21,0 Tucker Trail,Pending,Levi's 501 Jeans,100,Clothing,1,203397a1-a46e-4a9f-af63-234d9169fef5,Perth
Christina,Mcconnell,bbennett@example.net,(08)-5375-1066,251/4 Jeffrey Anchorage,Melissastad,Australian Capital Territory,2975,Australia,26/12/2023,09:00:54,3 Juan Line,Pending,LG Washing Machine,800,Home Appliances,1,203397a1-a46e-4a9f-af63-234d9169fef5,Brisbane
Christina,Mcconnell,bbennett@example.net,(08)-5375-1066,251/4 Jeffrey Anchorage,Melissastad,Australian Capital Territory,2975,Australia,26/12/2023,06:19:21,8 Courtney Place,Pending,Dell XPS 13,1500,Electronics,1,203397a1-a46e-4a9f-af63-234d9169fef5,Melbourne
Randy,Santiago,heidi08@example.com,0427-153-469,Apt. 470 08 Cheryl Rue,East Angelaview,Victoria,9267,Australia,26/12/2023,10:43:24,5 Cooper Block,Pending,iPhone 13,1200,Electronics,2,d2ab8394-f63f-4300-b4dd-caadce06fb83,Brisbane
Randy,Santiago,heidi08@example.com,0427-153-469,Apt. 470 08 Cheryl Rue,East Angelaview,Victoria,9267,Australia,26/12/2023,01:13:22,Suite 584 12 Karen Subway,Pending,Harry Potter Book,20,Books,1,d2ab8394-f63f-4300-b4dd-caadce06fb83,Sydney
Daniel,Carter,fdaniels@example.net,(08).2706.1619,380/647 Rodriguez Pathway,Barbaramouth,Western Australia,0959,Australia,26/12/2023,02:05:52,749 Stephanie Corner,Pending,LG Washing Machine,800,Home Appliances,2,4f4ddfa3-2806-4acb-9128-9b4d82fade38,Melbourne
Brian,Gonzalez,michellemerritt@example.net,07-5897-1116,918 Crystal Road,New Michelle,Queensland,2920,Australia,26/12/2023,08:51:34,9 Walker Ground,Pending,LG Washing Machine,800,Home Appliances,2,529deffd-378b-4940-8c6d-08a6e191a53c,Melbourne
Heather,Chang,cindy74@example.com,80598074,56 Lopez Cutting,Lake Jessicaport,Queensland,2630,Australia,26/12/2023,19:36:44,Suite 775 376 Mcbride Promenade,Pending,Dell XPS 13,1500,Electronics,1,3e26326e-bbe9-40e7-8af6-36b998d7bcba,Sydney
Heather,Chang,cindy74@example.com,80598074,56 Lopez Cutting,Lake Jessicaport,Queensland,2630,Australia,26/12/2023,20:47:06,700 Donald Vista,Pending,Samsung Refrigerator,1800,Home Appliances,2,3e26326e-bbe9-40e7-8af6-36b998d7bcba,Perth
Heather,Chang,cindy74@example.com,80598074,56 Lopez Cutting,Lake Jessicaport,Queensland,2630,Australia,26/12/2023,16:30:04,610 Russell Boulevard,Pending,iPhone 13,1200,Electronics,2,3e26326e-bbe9-40e7-8af6-36b998d7bcba,Perth
Kathy,Schmidt,dwatson@example.org,(07)-4578-0341,87/5 Patrick Upper,New Jeffrey,Australian Capital Territory,2618,Australia,26/12/2023,04:37:59,Apt. 924 67 Stacy Highway,Pending,LG Washing Machine,800,Home Appliances,1,f06e23b0-f4a6-4c2a-be63-a427882c6bb7,Brisbane
Kathy,Schmidt,dwatson@example.org,(07)-4578-0341,87/5 Patrick Upper,New Jeffrey,Australian Capital Territory,2618,Australia,26/12/2023,06:50:46,Unit 40 84 James Link,Pending,Levi's 501 Jeans,100,Clothing,1,f06e23b0-f4a6-4c2a-be63-a427882c6bb7,Adelaide
Kathy,Schmidt,dwatson@example.org,(07)-4578-0341,87/5 Patrick Upper,New Jeffrey,Australian Capital Territory,2618,Australia,26/12/2023,02:28:29,Suite 758 38 Tammy Top,Pending,Nike T-Shirt,25,Clothing,2,f06e23b0-f4a6-4c2a-be63-a427882c6bb7,Sydney
Kathy,Schmidt,dwatson@example.org,(07)-4578-0341,87/5 Patrick Upper,New Jeffrey,Australian Capital Territory,2618,Australia,26/12/2023,10:24:17,Flat 17 778 Garcia Ring,Pending,Harry Potter Book,20,Books,3,f06e23b0-f4a6-4c2a-be63-a427882c6bb7,Melbourne
Jessica,Parks,jessica98@example.org,07.2075.4771,3 Teresa Byway,Coryfort,Northern Territory,2813,Australia,26/12/2023,13:31:02,Unit 14 393 Julie Walk,Pending,Levi's 501 Jeans,100,Clothing,1,d614d947-369f-4ff4-a1d0-891fd5e24a76,Perth
Jessica,Parks,jessica98@example.org,07.2075.4771,3 Teresa Byway,Coryfort,Northern Territory,2813,Australia,26/12/2023,06:23:14,08 Shawn Square,Pending,Harry Potter Book,20,Books,2,d614d947-369f-4ff4-a1d0-891fd5e24a76,Brisbane
Jessica,Parks,jessica98@example.org,07.2075.4771,3 Teresa Byway,Coryfort,Northern Territory,2813,Australia,26/12/2023,01:53:11,1/3 Christopher Pocket,Pending,LG Washing Machine,800,Home Appliances,3,d614d947-369f-4ff4-a1d0-891fd5e24a76,Adelaide
Jessica,Parks,jessica98@example.org,07.2075.4771,3 Teresa Byway,Coryfort,Northern Territory,2813,Australia,26/12/2023,08:28:40,74 Michelle Ramble,Pending,Dell XPS 13,1500,Electronics,1,d614d947-369f-4ff4-a1d0-891fd5e24a76,Adelaide
Jessica,Parks,jessica98@example.org,07.2075.4771,3 Teresa Byway,Coryfort,Northern Territory,2813,Australia,26/12/2023,05:19:55,Unit 91 233 Jessica Vista,Pending,iPhone 13,1200,Electronics,3,d614d947-369f-4ff4-a1d0-891fd5e24a76,Perth
Kayla,Hall,sheilahicks@example.net,0404.944.605,1/44 Jill Entrance,Loriville,Queensland,2920,Australia,26/12/2023,21:00:01,381/35 Donald Pass,Pending,Levi's 501 Jeans,100,Clothing,3,7daaa60f-1eb6-4c5a-b226-95f607059ffd,Adelaide
Kayla,Hall,sheilahicks@example.net,0404.944.605,1/44 Jill Entrance,Loriville,Queensland,2920,Australia,26/12/2023,02:57:27,11 Roy Pocket,Pending,Samsung Refrigerator,1800,Home Appliances,3,7daaa60f-1eb6-4c5a-b226-95f607059ffd,Sydney
Kayla,Hall,sheilahicks@example.net,0404.944.605,1/44 Jill Entrance,Loriville,Queensland,2920,Australia,26/12/2023,06:12:24,277/247 Munoz Expressway,Pending,iPhone 13,1200,Electronics,3,7daaa60f-1eb6-4c5a-b226-95f607059ffd,Brisbane
Nicole,Garcia,christopher90@example.com,0280 9003,Flat 49 73 James Broadway,Charlesberg,Northern Territory,2353,Australia,26/12/2023,03:24:43,80 Karina Green,Pending,Dell XPS 13,1500,Electronics,3,9025f16c-0e1f-446b-843f-5c21fec88f07,Melbourne
Michael,Morales,zrobles@example.com,+61 2 7733 3487,9 Rose Cove,Meadowsland,New South Wales,5347,Australia,26/12/2023,14:46:27,105 Ayala Piazza,Pending,Samsung Refrigerator,1800,Home Appliances,1,4ebb9ea2-2217-4e1e-8844-ff8ea53d3762,Adelaide
Michael,Morales,zrobles@example.com,+61 2 7733 3487,9 Rose Cove,Meadowsland,New South Wales,5347,Australia,26/12/2023,11:23:09,34 Anne Point,Pending,Adidas Running Shoes,70,Footwear,1,4ebb9ea2-2217-4e1e-8844-ff8ea53d3762,Perth
Michael,Morales,zrobles@example.com,+61 2 7733 3487,9 Rose Cove,Meadowsland,New South Wales,5347,Australia,26/12/2023,10:21:53,5 Fisher Cutting,Pending,Nike T-Shirt,25,Clothing,1,4ebb9ea2-2217-4e1e-8844-ff8ea53d3762,Sydney
Michael,Morales,zrobles@example.com,+61 2 7733 3487,9 Rose Cove,Meadowsland,New South Wales,5347,Australia,26/12/2023,07:00:04,Suite 688 1 Martinez Strip,Pending,Dell XPS 13,1500,Electronics,2,4ebb9ea2-2217-4e1e-8844-ff8ea53d3762,Melbourne
Caitlyn,Baird,sarahdickson@example.com,0215112176,510 Dustin Foreshore,West Madisontown,Tasmania,2624,Australia,26/12/2023,18:41:04,Unit 38 802 Carlson Beach,Pending,Levi's 501 Jeans,100,Clothing,2,34afd70d-8308-4342-98d3-cc4933021a5d,Melbourne
Ronald,Sanchez,nataliewelch@example.com,+61-484-113-329,5 Ronald End,Charlesburgh,Queensland,2473,Australia,26/12/2023,05:17:50,Apt. 537 484 William Square,Pending,Adidas Running Shoes,70,Footwear,3,5ca61e35-1ee1-4fa4-a182-09b4aab5a047,Sydney
Christine,Ibarra,mayomichael@example.org,07.1432.8315,965/896 Ashley Track,Autumnmouth,Tasmania,2687,Australia,26/12/2023,17:05:17,8 Hudson Pass,Pending,Dell XPS 13,1500,Electronics,2,f8fcdd71-f0b1-4a43-9223-a702ef27c18a,Perth
Christine,Ibarra,mayomichael@example.org,07.1432.8315,965/896 Ashley Track,Autumnmouth,Tasmania,2687,Australia,26/12/2023,08:21:55,075 Tina Motorway,Pending,Nike T-Shirt,25,Clothing,1,f8fcdd71-f0b1-4a43-9223-a702ef27c18a,Adelaide
Martha,Aguilar,nathaniel87@example.com,+61-3-6178-7138,12 Vicki Quays,Hallton,Queensland,4308,Australia,26/12/2023,02:18:05,44/921 Denise Bend,Pending,Levi's 501 Jeans,100,Clothing,1,040a30a3-8153-4ae6-bda6-62e8847951d0,Adelaide
Martha,Aguilar,nathaniel87@example.com,+61-3-6178-7138,12 Vicki Quays,Hallton,Queensland,4308,Australia,26/12/2023,23:03:01,71/04 Cook Cruiseway,Pending,Harry Potter Book,20,Books,1,040a30a3-8153-4ae6-bda6-62e8847951d0,Sydney
Paula,Robinson,allenbrittany@example.net,+61-456-111-030,65/1 Janice Bend,Mercadoland,Australian Capital Territory,2090,Australia,26/12/2023,10:32:44,9 Page Circlet,Pending,Dell XPS 13,1500,Electronics,2,b17b0ab2-9f83-4d0d-b9bd-c6b9fdc2978e,Adelaide
Robin,Sandoval,tylerhart@example.com,(08)36148704,62 Sarah View,Bradleymouth,Victoria,2638,Australia,26/12/2023,09:07:16,49 Manning Riverway,Pending,iPhone 13,1200,Electronics,2,ad382be9-04aa-4339-ab4a-ff4c60827d1b,Sydney
Robin,Sandoval,tylerhart@example.com,(08)36148704,62 Sarah View,Bradleymouth,Victoria,2638,Australia,26/12/2023,18:05:33,335 Brandon Lower,Pending,Harry Potter Book,20,Books,3,ad382be9-04aa-4339-ab4a-ff4c60827d1b,Brisbane
Robin,Sandoval,tylerhart@example.com,(08)36148704,62 Sarah View,Bradleymouth,Victoria,2638,Australia,26/12/2023,16:03:31,84/620 Carter Circlet,Pending,LG Washing Machine,800,Home Appliances,2,ad382be9-04aa-4339-ab4a-ff4c60827d1b,Adelaide
Omar,Cain,megan59@example.org,(02)66505116,Apt. 372 30 Campbell Path,West Samanthatown,New South Wales,8055,Australia,26/12/2023,18:07:04,Apt. 848 207 Coleman Junction,Pending,LG Washing Machine,800,Home Appliances,3,f15ec2eb-14d1-4102-adb4-431350818d4f,Sydney
Omar,Cain,megan59@example.org,(02)66505116,Apt. 372 30 Campbell Path,West Samanthatown,New South Wales,8055,Australia,26/12/2023,18:38:58,553 Johnson Firetrail,Pending,Harry Potter Book,20,Books,1,f15ec2eb-14d1-4102-adb4-431350818d4f,Perth
Omar,Cain,megan59@example.org,(02)66505116,Apt. 372 30 Campbell Path,West Samanthatown,New South Wales,8055,Australia,26/12/2023,23:56:16,Flat 05 025 Horton Circuit,Pending,Samsung Refrigerator,1800,Home Appliances,3,f15ec2eb-14d1-4102-adb4-431350818d4f,Brisbane
Omar,Cain,megan59@example.org,(02)66505116,Apt. 372 30 Campbell Path,West Samanthatown,New South Wales,8055,Australia,26/12/2023,20:07:24,599 Michael Viaduct,Pending,Levi's 501 Jeans,100,Clothing,3,f15ec2eb-14d1-4102-adb4-431350818d4f,Brisbane
Ashley,Holder,fergusonjessica@example.net,+61787692716,5 Robert Ramp,East Williammouth,Tasmania,2558,Australia,26/12/2023,23:52:27,674/73 Steven Alley,Pending,Adidas Running Shoes,70,Footwear,3,a2aa7c86-7006-4b47-80ee-3d52e54c5e79,Sydney
John,Mullen,davidhayes@example.net,0896420529,76 Tina Walkway,Woodshaven,Tasmania,2695,Australia,26/12/2023,03:19:58,9 Randall Dell,Pending,LG Washing Machine,800,Home Appliances,1,d3fdaaa7-da63-4de6-9ead-7ebd71d2685f,Melbourne
Jamie,Smith,vcarrillo@example.org,3106.8974,201/90 Greer Gardens,Castillofort,Queensland,2688,Australia,26/12/2023,05:39:55,4 Bailey Block,Pending,Dell XPS 13,1500,Electronics,3,2f9be23b-9b70-415a-a38e-9220696740e0,Adelaide
Jamie,Smith,vcarrillo@example.org,3106.8974,201/90 Greer Gardens,Castillofort,Queensland,2688,Australia,26/12/2023,11:15:51,1 Mitchell Colonnade,Pending,Adidas Running Shoes,70,Footwear,1,2f9be23b-9b70-415a-a38e-9220696740e0,Adelaide
Jamie,Smith,vcarrillo@example.org,3106.8974,201/90 Greer Gardens,Castillofort,Queensland,2688,Australia,26/12/2023,00:34:42,Flat 27 338 Grimes Quadrangle,Pending,Levi's 501 Jeans,100,Clothing,2,2f9be23b-9b70-415a-a38e-9220696740e0,Melbourne
Jamie,Smith,vcarrillo@example.org,3106.8974,201/90 Greer Gardens,Castillofort,Queensland,2688,Australia,26/12/2023,04:27:21,41 Jamie Quad,Pending,Samsung Refrigerator,1800,Home Appliances,1,2f9be23b-9b70-415a-a38e-9220696740e0,Perth
Jamie,Smith,vcarrillo@example.org,3106.8974,201/90 Greer Gardens,Castillofort,Queensland,2688,Australia,26/12/2023,04:29:43,415/40 Suzanne Top,Pending,LG Washing Machine,800,Home Appliances,1,2f9be23b-9b70-415a-a38e-9220696740e0,Melbourne
Karen,Bryan,palmernicholas@example.com,6730-6792,6/03 Holly Approach,Longtown,Victoria,7107,Australia,26/12/2023,02:58:05,Unit 44 531 Rose Rotary,Pending,Samsung Refrigerator,1800,Home Appliances,3,352531b6-ccda-459e-9599-eb7d20214342,Brisbane
Karen,Bryan,palmernicholas@example.com,6730-6792,6/03 Holly Approach,Longtown,Victoria,7107,Australia,26/12/2023,04:37:51,54 Wolf Bend,Pending,Nike T-Shirt,25,Clothing,1,352531b6-ccda-459e-9599-eb7d20214342,Melbourne
Karen,Bryan,palmernicholas@example.com,6730-6792,6/03 Holly Approach,Longtown,Victoria,7107,Australia,26/12/2023,03:44:22,2/2 Deborah Strand,Pending,Adidas Running Shoes,70,Footwear,2,352531b6-ccda-459e-9599-eb7d20214342,Brisbane
Karen,Bryan,palmernicholas@example.com,6730-6792,6/03 Holly Approach,Longtown,Victoria,7107,Australia,26/12/2023,21:52:40,Level 9 098 Erin Meander,Pending,Dell XPS 13,1500,Electronics,2,352531b6-ccda-459e-9599-eb7d20214342,Brisbane
